contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,mid,monotonic_clean,butterfly_clean,is_clean,maturity_T
COST250620P00335000,2025-01-28 15:56:28+00:00,335.0,0.22,0.0,1.85,0.0,0.0,3.0,29,1.2580603503417969,False,REGULAR,USD,0.925,False,True,False,0.25
COST250620P00340000,2025-03-11 13:57:45+00:00,340.0,0.22,0.0,2.0,0.0,0.0,3.0,6,1.2543982592773435,False,REGULAR,USD,1.0,True,True,True,0.25
COST250620P00345000,2024-12-16 05:01:37+00:00,345.0,0.26,0.01,4.5,0.0,0.0,2.0,60,1.389773558959961,False,REGULAR,USD,2.255,True,False,False,0.25
COST250620P00350000,2025-04-07 17:10:03+00:00,350.0,1.0,0.0,0.45,0.0,0.0,1.0,42,1.0302782861328126,False,REGULAR,USD,0.225,False,True,False,0.25
COST250620P00355000,2024-12-16 05:01:38+00:00,355.0,0.32,0.0,4.5,0.0,0.0,2.0,42,1.354251275634765,False,REGULAR,USD,2.25,True,False,False,0.25
COST250620P00360000,2024-12-16 05:01:38+00:00,360.0,0.24,0.0,2.7,0.0,0.0,2.0,7,1.2407264526367183,False,REGULAR,USD,1.35,False,False,False,0.25
COST250620P00365000,2025-04-22 19:55:04+00:00,365.0,0.08,0.0,0.45,0.0,0.0,3.0,7,0.99023447265625,False,REGULAR,USD,0.225,False,True,False,0.25
COST250620P00370000,2024-12-16 05:01:38+00:00,370.0,0.4,0.0,4.55,0.0,0.0,1.0,1,1.3059116735839842,False,REGULAR,USD,2.275,True,False,False,0.25
COST250620P00375000,2025-04-17 17:38:08+00:00,375.0,0.15,0.0,0.45,0.0,0.0,15.0,37,0.9648441015625,False,REGULAR,USD,0.225,False,True,False,0.25
COST250620P00380000,2024-12-16 05:01:38+00:00,380.0,0.4,0.01,2.8,0.0,0.0,2.0,4,1.185550947265625,False,REGULAR,USD,1.4049999999999998,True,False,False,0.25
COST250620P00385000,2025-03-05 17:26:41+00:00,385.0,0.02,0.0,3.05,0.0,0.0,1.0,38,1.1843302502441406,False,REGULAR,USD,1.525,True,False,False,0.25
COST250620P00390000,2025-04-07 16:47:32+00:00,390.0,2.0,0.0,0.46,0.0,0.0,120.0,160,0.930664755859375,False,REGULAR,USD,0.23,False,True,False,0.25
COST250620P00395000,2024-12-20 14:49:00+00:00,395.0,0.28,0.0,0.36,0.0,0.0,9.0,8,0.8964854101562498,False,REGULAR,USD,0.18,True,True,True,0.25
COST250620P00400000,2025-04-15 16:25:22+00:00,400.0,0.13,0.0,0.46,0.0,0.0,10.0,22,0.9062509375,False,REGULAR,USD,0.23,True,False,False,0.25
COST250620P00405000,2025-04-07 19:28:54+00:00,405.0,0.01,0.0,0.46,0.0,0.0,5.0,19,0.8950205810546874,False,REGULAR,USD,0.23,True,True,False,0.25
COST250620P00410000,2024-11-18 15:28:12+00:00,410.0,0.44,0.0,0.65,0.0,0.0,2.0,4,0.91601646484375,False,REGULAR,USD,0.325,True,False,False,0.25
COST250620P00415000,2025-04-14 16:20:43+00:00,415.0,0.03,0.0,0.46,0.0,0.0,1.0,8,0.8720715917968749,False,REGULAR,USD,0.23,True,True,True,0.25
COST250620P00420000,2024-11-20 14:56:56+00:00,420.0,0.35,0.0,0.52,0.0,0.0,2.0,5,0.8720715917968749,False,REGULAR,USD,0.26,True,False,False,0.25
COST250620P00425000,2024-11-20 15:01:15+00:00,425.0,0.37,0.0,0.55,0.0,0.0,2.0,8,0.8657239990234374,False,REGULAR,USD,0.275,True,False,False,0.25
COST250620P00430000,2025-04-23 13:56:48+00:00,430.0,0.15,0.0,0.47,0.0,0.0,117.0,247,0.840821904296875,False,REGULAR,USD,0.235,True,True,True,0.25
COST250620P00435000,2025-03-11 17:31:26+00:00,435.0,0.07,0.0,2.79,0.0,0.0,3.0,38,1.029545867919922,False,REGULAR,USD,1.395,True,False,False,0.25
COST250620P00440000,2024-12-16 05:01:38+00:00,440.0,0.8,0.0,2.84,0.0,0.0,2.0,2,1.0190478735351562,False,REGULAR,USD,1.42,True,False,False,0.25
COST250620P00445000,2025-04-14 16:24:55+00:00,445.0,0.01,0.0,0.78,0.0,0.0,6.0,58,0.8535170898437501,False,REGULAR,USD,0.39,False,True,False,0.25
COST250620P00450000,2025-04-23 13:55:55+00:00,450.0,0.13,0.0,0.79,0.0,0.0,19.0,84,0.8437515624999999,False,REGULAR,USD,0.395,True,False,False,0.25
COST250620P00455000,2025-04-23 13:55:55+00:00,455.0,0.13,0.0,0.49,0.0,0.0,19.0,308,0.7905294384765625,False,REGULAR,USD,0.245,True,True,False,0.25
COST250620P00460000,2025-04-23 13:56:47+00:00,460.0,0.12,0.0,0.5,0.0,0.0,39.0,53,0.782228740234375,False,REGULAR,USD,0.25,True,True,False,0.25
COST250620P00465000,2025-04-23 13:56:47+00:00,465.0,0.13,0.0,0.51,0.0,0.0,39.0,60,0.773439765625,False,REGULAR,USD,0.255,True,True,False,0.25
COST250620P00470000,2025-03-13 15:33:06+00:00,470.0,0.25,0.0,2.0,0.0,0.0,1.0,4,0.8984385156249999,False,REGULAR,USD,1.0,True,True,False,0.25
COST250620P00475000,2024-12-16 05:01:39+00:00,475.0,2.72,0.0,8.0,0.0,0.0,3.0,28,1.101750096740723,False,REGULAR,USD,4.0,True,False,False,0.25
COST250620P00480000,2025-04-07 15:37:02+00:00,480.0,1.25,0.01,0.69,0.0,0.0,1.0,174,0.7690452783203126,False,REGULAR,USD,0.35,False,True,False,0.25
COST250620P00485000,2025-02-25 15:34:09+00:00,485.0,0.08,0.0,3.05,0.0,0.0,1.0,104,0.9169930175781252,False,REGULAR,USD,1.525,True,False,False,0.25
COST250620P00490000,2025-04-07 16:33:08+00:00,490.0,1.5,0.0,0.56,0.0,0.0,4.0,30,0.7309597216796875,False,REGULAR,USD,0.28,False,True,False,0.25
COST250620P00495000,2025-04-09 13:48:02+00:00,495.0,1.25,0.0,0.57,0.0,0.0,1.0,154,0.7226590234375,False,REGULAR,USD,0.285,True,True,False,0.25
COST250620P00500000,2025-04-22 14:27:43+00:00,500.0,0.33,0.01,0.79,0.0,0.0,1.0,1665,0.7402369726562499,False,REGULAR,USD,0.4,True,False,False,0.25
COST250620P00505000,2025-04-30 15:33:50+00:00,505.0,0.52,0.02,0.6,0.0,0.0,1.0,118,0.7094755615234375,False,REGULAR,USD,0.31,True,True,True,0.25
COST250620P00510000,2023-12-22 15:50:00+00:00,510.0,14.6,0.0,0.0,0.0,0.0,4.0,50,0.2500075,False,REGULAR,USD,14.6,True,False,False,0.25
COST250620P00515000,2025-01-23 14:30:36+00:00,515.0,0.2,0.03,0.99,0.0,0.0,1.0,81,0.7314479980468749,False,REGULAR,USD,0.51,False,True,False,0.25
COST250620P00520000,2025-04-08 19:20:22+00:00,520.0,1.33,0.03,0.8,0.0,0.0,1.0,162,0.7041045214843751,False,REGULAR,USD,0.415,True,True,True,0.25
COST250620P00525000,2025-04-08 13:31:33+00:00,525.0,1.01,0.02,0.67,0.0,0.0,2.0,165,0.6801789794921876,False,REGULAR,USD,0.345,True,True,True,0.25
COST250620P00530000,2023-12-26 15:53:02+00:00,530.0,16.8,0.0,0.0,0.0,0.0,5.0,85,0.2500075,False,REGULAR,USD,16.8,True,False,False,0.25
COST250620P00535000,2025-04-07 17:31:15+00:00,535.0,2.25,0.03,0.3,0.0,0.0,102.0,120,0.6113320117187502,False,REGULAR,USD,0.1649999999999999,False,True,False,0.25
COST250620P00540000,2025-04-07 17:54:06+00:00,540.0,2.1,0.03,0.78,0.0,0.0,8.0,28,0.6645541357421877,False,REGULAR,USD,0.405,True,False,False,0.25
COST250620P00545000,2025-04-28 17:05:07+00:00,545.0,0.16,0.03,0.83,0.0,0.0,1.0,136,0.6601596484375001,False,REGULAR,USD,0.43,True,False,False,0.25
COST250620P00550000,2025-04-24 13:30:12+00:00,550.0,1.19,0.01,0.0,0.0,0.0,2.0,6,0.2500075,False,REGULAR,USD,0.005,True,True,False,0.25
COST250620P00555000,2025-04-25 18:29:00+00:00,555.0,0.45,0.01,0.4,0.0,0.0,6.0,282,0.5908244042968751,False,REGULAR,USD,0.205,True,True,True,0.25
COST250620P00560000,2025-04-09 13:36:54+00:00,560.0,2.29,0.0,0.96,0.0,0.0,1.0,153,0.6411168701171875,False,REGULAR,USD,0.48,True,False,False,0.25
COST250620P00565000,2025-04-07 17:06:33+00:00,565.0,3.15,0.0,1.22,0.0,0.0,3.0,62,0.6511265356445313,False,REGULAR,USD,0.61,True,True,True,0.25
COST250620P00570000,2023-12-22 17:12:51+00:00,570.0,25.1,0.0,0.0,0.0,0.0,2.0,335,0.2500075,False,REGULAR,USD,25.1,True,False,False,0.25
COST250620P00575000,2025-04-09 18:01:01+00:00,575.0,1.2,0.0,0.6,0.0,0.0,1.0,203,0.5810588769531251,False,REGULAR,USD,0.3,False,True,False,0.25
COST250620P00580000,2025-04-09 18:39:52+00:00,580.0,1.1,0.0,1.18,0.0,0.0,1.0,177,0.6210975390625001,False,REGULAR,USD,0.59,True,False,False,0.25
COST250620P00585000,2025-04-07 19:05:52+00:00,585.0,3.35,0.0,1.44,0.0,0.0,1.0,113,0.6281775463867189,False,REGULAR,USD,0.72,True,True,True,0.25
COST250620P00590000,2023-12-22 17:12:56+00:00,590.0,29.65,0.0,0.0,0.0,0.0,2.0,158,0.2500075,False,REGULAR,USD,29.65,True,False,False,0.25
COST250620P00595000,2025-04-07 13:46:25+00:00,595.0,5.5,0.01,1.19,0.0,0.0,20.0,302,0.59570716796875,False,REGULAR,USD,0.6,False,True,False,0.25
COST250620P00600000,2025-04-23 19:16:08+00:00,600.0,1.22,0.0,0.75,0.0,0.0,1.0,458,0.5539595385742189,False,REGULAR,USD,0.375,True,True,True,0.25
COST250620P00605000,2025-04-23 14:19:15+00:00,605.0,1.05,0.0,1.5,0.0,0.0,2.0,64,0.5954630297851562,False,REGULAR,USD,0.75,True,True,True,0.25
COST250620P00610000,2023-12-26 15:33:06+00:00,610.0,33.28,0.0,0.0,0.0,0.0,3.0,66,0.2500075,False,REGULAR,USD,33.28,True,False,False,0.25
COST250620P00615000,2025-03-18 16:48:35+00:00,615.0,1.14,0.8,2.03,0.0,0.0,1.0,327,0.6331823791503908,False,REGULAR,USD,1.415,False,True,False,0.25
COST250620P00620000,2025-04-23 14:21:24+00:00,620.0,1.06,0.0,1.5,0.0,0.0,2.0,176,0.5690961059570312,False,REGULAR,USD,0.75,False,True,False,0.25
COST250620P00625000,2025-04-29 13:52:11+00:00,625.0,0.53,0.0,1.65,0.0,0.0,1.0,322,0.5678754150390625,False,REGULAR,USD,0.825,True,True,True,0.25
COST250620P00630000,2023-12-22 17:03:53+00:00,630.0,41.15,0.0,0.0,0.0,0.0,1.0,15,0.2500075,False,REGULAR,USD,41.15,True,False,False,0.25
COST250620P00635000,2025-04-07 13:30:22+00:00,635.0,6.4,0.0,1.5,0.0,0.0,1.0,320,0.5432174584960938,False,REGULAR,USD,0.75,False,True,False,0.25
COST250620P00640000,2025-04-08 13:30:06+00:00,640.0,4.49,0.01,1.7,0.0,0.0,1.0,80,0.5446822875976562,False,REGULAR,USD,0.855,True,False,False,0.25
COST250620P00645000,2025-04-16 17:41:44+00:00,645.0,0.93,0.0,1.5,0.0,0.0,1.0,262,0.526371923828125,False,REGULAR,USD,0.75,True,True,True,0.25
COST250620P00650000,2025-04-23 17:40:46+00:00,650.0,1.1,0.0,1.5,0.0,0.0,1.0,43,0.5180712255859375,False,REGULAR,USD,0.75,True,True,True,0.25
COST250620P00655000,2025-04-29 18:03:23+00:00,655.0,0.62,0.01,1.65,0.0,0.0,12.0,59,0.5169726037597657,False,REGULAR,USD,0.83,True,False,False,0.25
COST250620P00660000,2025-04-28 13:31:50+00:00,660.0,1.0,0.0,1.7,0.0,0.0,1.0,161,0.5103808728027344,False,REGULAR,USD,0.85,True,False,False,0.25
COST250620P00665000,2025-04-09 19:56:50+00:00,665.0,2.52,0.0,1.65,0.0,0.0,20.0,257,0.5554243676757813,False,REGULAR,USD,0.825,True,False,False,0.25
COST250620P00670000,2025-04-17 19:29:38+00:00,670.0,1.17,0.0,1.5,0.0,0.0,1.0,6,0.5380905566406251,False,REGULAR,USD,0.75,True,True,False,0.25
COST250620P00675000,2025-04-29 17:58:44+00:00,675.0,0.62,0.0,1.75,0.0,0.0,110.0,241,0.5427902166748049,False,REGULAR,USD,0.875,True,False,False,0.25
COST250620P00680000,2025-04-25 17:02:43+00:00,680.0,1.5,0.06,1.8,0.0,0.0,2.0,241,0.5363815893554689,False,REGULAR,USD,0.93,True,True,True,0.25
COST250620P00685000,2025-04-11 15:06:50+00:00,685.0,4.73,0.11,2.03,0.0,0.0,5.0,128,0.5384567639160158,False,REGULAR,USD,1.0699999999999998,True,False,False,0.25
COST250620P00690000,2025-04-30 14:12:05+00:00,690.0,1.05,0.17,1.93,0.0,0.0,1.0,5,0.5247850256347657,False,REGULAR,USD,1.05,True,False,False,0.25
COST250620P00695000,2025-04-25 16:25:36+00:00,695.0,1.75,0.0,2.0,0.0,0.0,10.0,551,0.5191088128662109,False,REGULAR,USD,1.0,True,True,True,0.25
COST250620P00700000,2025-04-30 15:44:13+00:00,700.0,1.35,0.8,2.23,0.0,0.0,8.0,919,0.5201464001464844,False,REGULAR,USD,1.515,True,False,False,0.25
COST250620P00705000,2025-04-23 14:16:28+00:00,705.0,1.73,0.0,2.24,0.0,0.0,28.0,56,0.5116015637207032,False,REGULAR,USD,1.12,True,True,False,0.25
COST250620P00710000,2025-04-29 19:01:44+00:00,710.0,0.98,0.69,2.46,0.0,0.0,1.0,25,0.5113574255371094,False,REGULAR,USD,1.575,True,False,False,0.25
COST250620P00715000,2025-04-28 17:00:06+00:00,715.0,1.68,0.82,2.55,0.0,0.0,4.0,118,0.505742247314453,False,REGULAR,USD,1.6849999999999998,True,False,False,0.25
COST250620P00720000,2025-04-21 17:23:31+00:00,720.0,4.0,0.6,2.64,0.0,0.0,1.0,52,0.500005,False,REGULAR,USD,1.62,True,True,False,0.25
COST250620P00725000,2025-04-30 13:41:04+00:00,725.0,1.9,0.85,2.3,0.0,0.0,1.0,223,0.47852083984375,False,REGULAR,USD,1.575,True,True,False,0.25
COST250620P00730000,2025-04-29 15:26:18+00:00,730.0,1.25,0.74,2.86,0.0,0.0,1.0,61,0.4895680926513672,False,REGULAR,USD,1.7999999999999998,True,True,False,0.25
COST250620P00735000,2025-04-24 17:17:15+00:00,735.0,2.8,1.2,2.96,0.0,0.0,1.0,379,0.4838308453369141,False,REGULAR,USD,2.08,True,False,False,0.25
COST250620P00740000,2025-04-29 13:50:11+00:00,740.0,1.9,1.27,3.1,0.0,0.0,1.0,224,0.4792532543945312,False,REGULAR,USD,2.185,True,False,False,0.25
COST250620P00745000,2025-04-29 13:59:27+00:00,745.0,2.2,1.05,3.25,0.0,0.0,1.0,141,0.4747366979980468,False,REGULAR,USD,2.15,True,True,False,0.25
COST250620P00750000,2025-04-30 15:32:25+00:00,750.0,2.33,1.86,2.8,0.0,0.0,1.0,41,0.4519097778320313,False,REGULAR,USD,2.33,True,False,False,0.25
COST250620P00755000,2025-04-30 14:25:57+00:00,755.0,2.7,1.6,3.1,0.0,0.0,1.0,1916,0.4522759851074219,False,REGULAR,USD,2.35,True,True,False,0.25
COST250620P00760000,2025-04-30 17:07:24+00:00,760.0,2.64,2.1,3.4,0.0,0.0,1.0,1087,0.4519097778320313,False,REGULAR,USD,2.75,True,False,False,0.25
COST250620P00765000,2025-04-29 14:46:46+00:00,765.0,2.44,2.3,3.85,0.0,0.0,1.0,105,0.4549004705810546,False,REGULAR,USD,3.075,True,False,False,0.25
COST250620P00770000,2025-04-28 18:18:33+00:00,770.0,3.7,1.85,4.0,0.0,0.0,3.0,218,0.4495294305419921,False,REGULAR,USD,2.925,True,True,False,0.25
COST250620P00775000,2025-04-30 19:05:53+00:00,775.0,3.55,1.7,4.85,0.0,0.0,1.0,395,0.4601494415283204,False,REGULAR,USD,3.275,True,False,False,0.25
COST250620P00780000,2025-04-30 17:41:34+00:00,780.0,3.3,2.51,4.3,0.0,0.0,6.0,820,0.4383601086425781,False,REGULAR,USD,3.405,True,False,False,0.25
COST250620P00785000,2025-04-30 18:55:57+00:00,785.0,3.9,2.32,4.25,0.0,0.0,2.0,745,0.4279842358398438,False,REGULAR,USD,3.285,True,True,False,0.25
COST250620P00790000,2025-04-29 14:00:02+00:00,790.0,3.62,2.37,4.8,0.0,0.0,20.0,79,0.4309749285888672,False,REGULAR,USD,3.585,True,False,False,0.25
COST250620P00795000,2025-04-30 18:07:05+00:00,795.0,3.9,3.5,4.1,0.0,0.0,11.0,687,0.4063780065917969,False,REGULAR,USD,3.8,True,False,False,0.25
COST250620P00800000,2025-04-30 19:57:41+00:00,800.0,3.89,3.75,4.1,0.0,0.0,12.0,2788,0.3973448937988281,False,REGULAR,USD,3.925,True,True,False,0.25
COST250620P00805000,2025-04-30 14:28:11+00:00,805.0,4.95,3.95,4.7,0.0,0.0,1.0,831,0.4011290356445312,False,REGULAR,USD,4.325,True,False,False,0.25
COST250620P00810000,2025-04-29 17:22:43+00:00,810.0,3.8,3.3,5.8,0.0,0.0,1.0,42,0.4130918066406249,False,REGULAR,USD,4.55,True,True,False,0.25
COST250620P00815000,2025-04-30 14:28:11+00:00,815.0,5.56,4.4,5.15,0.0,0.0,22.0,1923,0.3915466119384765,False,REGULAR,USD,4.775,True,True,False,0.25
COST250620P00820000,2025-04-30 18:56:15+00:00,820.0,5.7,4.65,5.55,0.0,0.0,24.0,810,0.389654541015625,False,REGULAR,USD,5.1,True,False,False,0.25
COST250620P00825000,2025-04-30 18:56:15+00:00,825.0,5.15,5.0,5.6,-0.9000001,-14.876034,3.0,431,0.3811707391357422,False,REGULAR,USD,5.3,True,False,False,0.25
COST250620P00830000,2025-04-28 19:33:47+00:00,830.0,6.32,4.8,5.95,0.0,0.0,4.0,42,0.3778443563842772,False,REGULAR,USD,5.375,True,True,False,0.25
COST250620P00835000,2025-04-30 14:57:51+00:00,835.0,6.4,5.1,6.75,0.0,0.0,1.0,621,0.3814148773193359,False,REGULAR,USD,5.925,True,True,False,0.25
COST250620P00840000,2025-04-30 19:55:00+00:00,840.0,6.36,6.0,7.35,0.0,0.0,555.0,715,0.3809571182250976,False,REGULAR,USD,6.675,True,False,False,0.25
COST250620P00845000,2025-04-30 16:26:19+00:00,845.0,6.96,6.25,7.1,0.0,0.0,7.0,284,0.3674379663085937,False,REGULAR,USD,6.675,True,True,False,0.25
COST250620P00850000,2025-04-30 17:28:52+00:00,850.0,7.45,6.4,7.5,0.0,0.0,10.0,475,0.3635622726440429,False,REGULAR,USD,6.95,True,True,False,0.25
COST250620P00855000,2025-04-28 19:44:14+00:00,855.0,8.57,6.2,9.05,0.0,0.0,11.0,805,0.3749299568176269,False,REGULAR,USD,7.625,True,False,False,0.25
COST250620P00860000,2025-04-30 18:54:02+00:00,860.0,9.25,7.6,8.5,0.0,0.0,8.0,529,0.3575503698730469,False,REGULAR,USD,8.05,True,True,False,0.25
COST250620P00865000,2025-04-30 18:53:41+00:00,865.0,9.7,8.1,9.0,0.0,0.0,6.0,870,0.3539798489379882,False,REGULAR,USD,8.55,True,True,False,0.25
COST250620P00870000,2025-04-30 19:00:06+00:00,870.0,10.23,8.7,9.5,0.0,0.0,14.0,51,0.3500736380004882,False,REGULAR,USD,9.1,True,False,False,0.25
COST250620P00875000,2025-04-30 19:42:05+00:00,875.0,10.32,8.55,10.1,0.0,0.0,2.0,599,0.3469913934326171,False,REGULAR,USD,9.325,True,True,False,0.25
COST250620P00880000,2025-04-30 18:56:43+00:00,880.0,11.8,9.45,10.75,0.0,0.0,49.0,1170,0.3440922525024413,False,REGULAR,USD,10.1,True,True,False,0.25
COST250620P00885000,2025-04-30 19:35:48+00:00,885.0,11.9,10.5,12.1,0.0,0.0,39.0,524,0.3484257052612304,False,REGULAR,USD,11.3,True,False,False,0.25
COST250620P00890000,2025-04-30 19:42:05+00:00,890.0,12.42,11.0,12.15,0.0,0.0,1.0,161,0.3381413842773437,False,REGULAR,USD,11.575,True,True,False,0.25
COST250620P00895000,2025-04-30 17:53:04+00:00,895.0,12.78,11.55,13.1,0.0,0.0,4.0,588,0.3371037969970704,False,REGULAR,USD,12.325,True,False,False,0.25
COST250620P00900000,2025-05-01 13:37:23+00:00,900.0,12.9,12.15,13.65,-0.10000038,-0.7692337,3.0,984,0.3315496533203125,False,REGULAR,USD,12.9,True,True,False,0.25
COST250620P00905000,2025-04-30 18:53:10+00:00,905.0,15.7,13.45,14.8,0.0,0.0,1.0,494,0.3314733601379394,False,REGULAR,USD,14.125,True,False,False,0.25
COST250620P00910000,2025-04-30 17:38:16+00:00,910.0,15.45,13.9,15.6,0.0,0.0,53.0,502,0.3275366319274902,False,REGULAR,USD,14.75,True,True,False,0.25
COST250620P00915000,2025-04-30 17:43:31+00:00,915.0,16.43,15.1,16.6,0.0,0.0,1.0,280,0.325003698272705,False,REGULAR,USD,15.85,True,False,False,0.25
COST250620P00920000,2025-04-30 19:48:57+00:00,920.0,17.18,15.95,17.6,0.0,0.0,77.0,575,0.3219824882507323,False,REGULAR,USD,16.775,True,True,False,0.25
COST250620P00925000,2025-04-30 19:48:57+00:00,925.0,18.18,17.1,18.6,0.0,0.0,2.0,646,0.318518777770996,False,REGULAR,USD,17.85,True,True,False,0.25
COST250620P00930000,2025-05-01 13:30:01+00:00,930.0,19.05,18.35,19.8,-2.3400002,-10.9396925,2.0,102,0.3162452409362792,False,REGULAR,USD,19.075000000000003,True,False,False,0.25
COST250620P00935000,2025-04-30 14:57:42+00:00,935.0,22.1,19.2,21.25,0.0,0.0,2.0,170,0.3154823091125487,False,REGULAR,USD,20.225,True,True,False,0.25
COST250620P00940000,2025-04-30 19:54:55+00:00,940.0,21.0,20.4,23.6,0.0,0.0,290.0,745,0.3211585218811034,False,REGULAR,USD,22.0,True,False,False,0.25
COST250620P00945000,2025-04-30 15:44:16+00:00,945.0,23.65,21.55,23.95,0.0,0.0,4.0,316,0.3106605799865722,False,REGULAR,USD,22.75,True,True,False,0.25
COST250620P00950000,2025-04-30 19:36:13+00:00,950.0,26.15,23.4,25.65,0.0,0.0,22.0,274,0.3100960104370117,False,REGULAR,USD,24.525,True,False,False,0.25
COST250620P00955000,2025-04-30 15:44:16+00:00,955.0,26.65,25.15,27.15,0.0,0.0,2.0,91,0.3074562663269042,False,REGULAR,USD,26.15,True,False,False,0.25
COST250620P00960000,2025-04-30 19:36:13+00:00,960.0,29.55,26.6,28.65,0.0,0.0,4.0,674,0.3042977285766601,False,REGULAR,USD,27.625,True,True,False,0.25
COST250620P00965000,2025-05-01 13:35:04+00:00,965.0,28.25,28.3,30.15,0.25,0.89285713,1.0,273,0.3006051385498046,False,REGULAR,USD,29.225,True,True,False,0.25
COST250620P00970000,2025-04-30 19:53:50+00:00,970.0,29.75,29.95,31.95,0.0,0.0,4.0,71,0.2984994467163085,False,REGULAR,USD,30.95,True,False,False,0.25
COST250620P00975000,2025-04-29 19:39:44+00:00,975.0,33.14,31.4,33.65,0.0,0.0,11.0,100,0.2951272880554199,False,REGULAR,USD,32.525,True,True,False,0.25
COST250620P00980000,2025-04-30 19:50:00+00:00,980.0,34.35,33.85,36.4,0.0,0.0,16.0,291,0.2984231535339355,False,REGULAR,USD,35.125,True,False,False,0.25
COST250620P00985000,2025-05-01 13:30:01+00:00,985.0,37.2,35.7,38.15,2.2000008,6.2857165,2.0,580,0.2942117698669433,False,REGULAR,USD,36.925,True,True,False,0.25
COST250620P00990000,2025-05-01 13:32:27+00:00,990.0,39.53,37.65,40.25,-0.670002,-1.6666715,1.0,23,0.2918161639404295,False,REGULAR,USD,38.95,True,True,False,0.25
COST250620P00995000,2025-04-30 19:39:02+00:00,995.0,42.85,39.55,42.45,0.0,0.0,5.0,22,0.289496851196289,False,REGULAR,USD,41.0,True,True,False,0.25
COST250620P01000000,2025-05-01 13:39:54+00:00,1000.0,42.83,42.2,44.75,0.8500023,2.024779,1.0,514,0.2872385729980468,True,REGULAR,USD,43.475,True,True,False,0.25
COST250620P01005000,2025-04-29 15:14:24+00:00,1005.0,47.1,44.55,47.75,0.0,0.0,4.0,314,0.2890696093749999,True,REGULAR,USD,46.15,True,False,False,0.25
COST250620P01010000,2025-04-17 19:32:01+00:00,1010.0,51.75,46.9,49.95,0.0,0.0,8.0,6,0.2849040016174315,True,REGULAR,USD,48.425,True,True,False,0.25
COST250620P01015000,2025-04-30 18:50:01+00:00,1015.0,53.4,49.2,52.85,0.0,0.0,1.0,2,0.2848277084350585,True,REGULAR,USD,51.025000000000006,True,False,False,0.25
COST250620P01020000,2025-04-30 17:49:03+00:00,1020.0,54.6,51.2,54.7,0.0,0.0,4.0,97,0.2769695106506347,True,REGULAR,USD,52.95,True,True,False,0.25
