contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,mid,monotonic_clean,butterfly_clean,is_clean,maturity_T
COST250620C01040000,2025-05-08 19:55:40+00:00,1040.0,24.08,0.0,0.0,0.0,0.0,69.0,0.0,0.015634843750000002,False,REGULAR,USD,24.08,True,False,False,0.25
COST250620C01045000,2025-05-08 17:11:47+00:00,1045.0,21.18,0.0,0.0,0.0,0.0,3.0,0.0,0.015634843750000002,False,REGULAR,USD,21.18,True,True,False,0.25
COST250620C01050000,2025-05-08 18:45:16+00:00,1050.0,19.6,0.0,0.0,0.0,0.0,13.0,0.0,0.0312596875,False,REGULAR,USD,19.6,True,False,False,0.25
COST250620C01055000,2025-05-08 14:32:19+00:00,1055.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0312596875,False,REGULAR,USD,16.0,True,True,False,0.25
COST250620C01060000,2025-05-08 15:13:20+00:00,1060.0,12.52,0.0,0.0,0.0,0.0,39.0,0.0,0.0312596875,False,REGULAR,USD,12.52,True,True,True,0.25
COST250620C01065000,2025-05-08 19:20:30+00:00,1065.0,15.18,0.0,0.0,0.0,0.0,7.0,0.0,0.0312596875,False,REGULAR,USD,15.18,False,False,False,0.25
COST250620C01070000,2025-05-08 19:55:40+00:00,1070.0,13.75,0.0,0.0,0.0,0.0,14.0,0.0,0.0312596875,False,REGULAR,USD,13.75,True,True,True,0.25
COST250620C01075000,2025-05-08 19:31:46+00:00,1075.0,12.4,0.0,0.0,0.0,0.0,8.0,0.0,0.0312596875,False,REGULAR,USD,12.4,True,True,False,0.25
COST250620C01080000,2025-05-08 19:49:51+00:00,1080.0,11.55,0.0,0.0,0.0,0.0,30.0,0.0,0.0312596875,False,REGULAR,USD,11.55,True,False,False,0.25
COST250620C01100000,2025-05-08 19:28:18+00:00,1100.0,7.5,0.0,0.0,0.0,0.0,94.0,0.0,0.062509375,False,REGULAR,USD,7.5,True,True,True,0.25
COST250620C01120000,2025-05-08 19:20:30+00:00,1120.0,4.63,0.0,0.0,0.0,0.0,14.0,0.0,0.062509375,False,REGULAR,USD,4.63,True,True,True,0.25
COST250620C01140000,2025-05-08 17:35:59+00:00,1140.0,2.5,0.0,0.0,0.0,0.0,26.0,0.0,0.062509375,False,REGULAR,USD,2.5,True,True,True,0.25
COST250620C01160000,2025-05-08 19:58:31+00:00,1160.0,1.56,0.0,0.0,0.0,0.0,130.0,0.0,0.062509375,False,REGULAR,USD,1.56,True,True,True,0.25
COST250620C01180000,2025-05-08 16:51:58+00:00,1180.0,1.05,0.0,0.0,0.0,0.0,2.0,0.0,0.062509375,False,REGULAR,USD,1.05,True,True,True,0.25
COST250620C01200000,2025-05-08 19:42:37+00:00,1200.0,0.84,0.0,0.0,0.0,0.0,26.0,0.0,0.12500875,False,REGULAR,USD,0.84,True,False,False,0.25
COST250620C01220000,2025-05-08 15:39:16+00:00,1220.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.12500875,False,REGULAR,USD,0.6,True,True,False,0.25
COST250620C01240000,2025-04-30 13:33:58+00:00,1240.0,0.45,0.0,0.0,0.0,0.0,3.0,0.0,0.12500875,False,REGULAR,USD,0.45,True,True,False,0.25
COST250620C01260000,2025-05-08 19:37:05+00:00,1260.0,0.32,0.0,0.0,0.0,0.0,3.0,0.0,0.12500875,False,REGULAR,USD,0.32,True,True,True,0.25
COST250620C01280000,2025-05-08 13:59:30+00:00,1280.0,0.28,0.0,0.0,0.0,0.0,13.0,0.0,0.12500875,False,REGULAR,USD,0.28,True,True,True,0.25
COST250620C01300000,2025-05-08 13:59:31+00:00,1300.0,0.29,0.0,0.0,0.0,0.0,26.0,0.0,0.12500875,False,REGULAR,USD,0.29,True,False,False,0.25
COST250620C01320000,2025-05-08 13:59:30+00:00,1320.0,0.23,0.0,0.0,0.0,0.0,14.0,0.0,0.12500875,False,REGULAR,USD,0.23,True,False,False,0.25
COST250620C01340000,2025-05-07 18:59:28+00:00,1340.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.12500875,False,REGULAR,USD,0.01,True,True,False,0.25
COST250620C01360000,2025-04-28 19:52:00+00:00,1360.0,0.25,0.0,0.0,0.0,0.0,4.0,0.0,0.12500875,False,REGULAR,USD,0.25,True,False,False,0.25
COST250620C01380000,2025-05-06 14:07:19+00:00,1380.0,0.12,0.0,0.0,0.0,0.0,3.0,0.0,0.12500875,False,REGULAR,USD,0.12,True,True,False,0.25
COST250620C01400000,2025-05-06 14:07:19+00:00,1400.0,0.13,0.0,0.0,0.0,0.0,2.0,0.0,0.12500875,False,REGULAR,USD,0.13,True,True,False,0.25
COST250620C01420000,2025-05-02 18:18:24+00:00,1420.0,0.39,0.0,0.0,0.0,0.0,40.0,0.0,0.2500075,False,REGULAR,USD,0.39,True,True,False,0.25
COST250620C01440000,2025-03-05 14:30:43+00:00,1440.0,1.5,0.0,0.99,0.0,0.0,3.0,12.0,0.47522497436523436,False,REGULAR,USD,1.5,False,False,False,0.25
COST250620C01460000,2025-05-05 16:51:10+00:00,1460.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,0.2500075,False,REGULAR,USD,0.14,True,True,False,0.25
COST250620C01480000,2025-04-02 17:02:51+00:00,1480.0,0.16,0.01,1.75,0.0,0.0,1.0,47.0,0.5490157403564455,False,REGULAR,USD,0.16,True,False,False,0.25
COST250620C01500000,2025-05-05 19:16:45+00:00,1500.0,0.01,0.0,0.0,0.0,0.0,2.0,0.0,0.2500075,False,REGULAR,USD,0.01,True,True,True,0.25
